NO,Project,commenttext,label,commenttype
1387,Tomcat,//temporary fix for thread hand off problem,Defect,14
1388,Tomcat,//this sucker here dead locks with the count down latch //since this call is blocking if no threads are available. //TODO: FIXME BIG TIME,Defect,14
1389,Tomcat,//todo implement //should only return keys where this is active.,Design,14
1390,Tomcat,//TODO notify poller,Requirement,14
1391,Tomcat,//TODO Notify read listener,Requirement,14
1392,Tomcat,//TODO Notify write listener,Requirement,14
1393,Tomcat,//TODO SERVLET 3.1 - //we should not swallow this exception,Requirement,14
1394,Tomcat,//TODO SERVLET3 - async - set context class loader when running the task.,Design,14
1395,Tomcat,//TODO should we auto increment the UDP port to avoid collisions? //we could auto increment with the offset from the tcp listen port,Design,14
1396,Tomcat,"//TODO temporary workaround, Jaspic should be enabled by default",Design,14
1397,Tomcat,//TODO this is not yet being used,Design,14
1398,Tomcat,//TODO use ByteBuffer.wrap to avoid copying the data.,Documentation,14
1399,Tomcat,"//todo, determine if we even need these",Requirement,14
1400,Tomcat,"//todo, figure out a better way, this means only one message gets delivered //and delivered instantly",Design,14
1401,Tomcat,"//todo, implement a counter variable instead //only count active members in this node",Design,14
1402,Tomcat,"//todo, set backlog value //mimic APR behavior // Sendfile usage on systems which don't support it cause major problems",Requirement,14
1403,Tomcat,"TODO: remove. Only JustIce must not use it, but foreign users of the ControlFlowGraph // will want it.",Defect,14
1404,Tomcat,//TODO: should set status codes (NPH support),Requirement,14
1405,K9,* Completely remove a message from the local database      *      * TODO: document how this updates the thread structure,Documentation,14
1406,K9,"* If the number of addresses exceeds this value the addresses aren't      * resolved to the names of Android contacts.      *      * <p>      * TODO: This number was chosen arbitrarily and should be determined by      * performance tests.      * </p>      *      * @see #toFriendly(Address[], com.fsck.k9.helper.Contacts)",Test,14
1407,K9,"* Intents are called as activity                                  *                                  * Current approach is to assume the user installed the app.                                  * If he does not, the selected package is not valid.                                  *                                  * However  applications should always consider this could happen,                                  * as the user might remove the currently used OpenPGP app.",Design,14
1408,K9,"* Returns the raw data of the body, without transfer encoding etc applied.      * TODO perhaps it would be better to have an intermediate ""simple part"" class where this method could reside      *    because it makes no sense for multiparts",Design,14
1409,K9,"* Returns the raw data of the body, without transfer encoding etc applied.      * TODO perhaps it would be better to have an intermediate ""simple part"" class where this method could reside      *    because it makes no sense for multiparts",Design,14
1410,K9,"* Returns the raw data of the body, without transfer encoding etc applied.      * TODO perhaps it would be better to have an intermediate ""simple part"" class where this method could reside      *    because it makes no sense for multiparts",Design,14
1411,K9,* This class represents a local search.  *  * Removing conditions could be done through matching there unique id in the leafset and then  * removing them from the tree.  *  * TODO implement a complete addAllowedFolder method  * TODO conflicting conditions check on add  * TODO duplicate condition checking?  * TODO assign each node a unique id that's used to retrieve it from the leafset and remove.  *,Design,14
1412,K9,* This class stores search conditions. It's basically a boolean expression binary tree.  * The output will be SQL queries ( obtained by traversing inorder ).  *  * TODO removing conditions from the tree  * TODO implement NOT as a node again,Design,14
1413,K9,* TODO disabled this method globally. It is used in all the settings screens but I just      * noticed that an unrelated icon was dimmed. Android must share drawables internally.,Design,14
1414,K9,"* TODO find a more reliable test for signature              * algorithm. Unfortunately value varies with              * provider. For example for ""EC"" it could be              * ""SHA1WithECDSA"" or simply ""ECDSA"".",Test,14
1415,K9,* TODO make this more advanced!      * This is a temporary solution that does NOT WORK for      * real searches because of possible extra conditions to a folder requirement.,Design,14
1416,K9,"* TODO:                  * Add proper settings validation and upgrade capability for server settings.                  * Once that exists, move this code into a SettingsUpgrader.",Design,14
1417,K9,* TODO:  * - add support for account list and folder list,Requirement,14
1418,K9,* TODO:  * - use the default values defined in GlobalSettings and AccountSettings when creating new  *   accounts  * - think of a better way to validate enums than to use the resource arrays (i.e. get rid of  *   ResourceArrayValidator); maybe even use the settings description for the settings UI  * - add unit test that validates the default values are actually valid according to the validator,Test,14
1419,K9,* TODO: find out what's going on here and document it.  * Using two socket factories looks suspicious.,Documentation,14
1420,K9,"* Yet another work-around for buggy server software:                  * split the response into message number and unique identifier, no matter how many spaces it has                  *                  * Example for a malformed response:                  * 1   2011071307115510400ae3e9e00bmu9                  *                  * Note the three spaces between message number and unique identifier.                  * See issue 3546",Defect,14
1421,K9,FIXME this method is almost never invoked by various Stores! Don't rely on it unless fixed!!,Design,14
1422,K9,FIXME: CertificateValidationException seems wrong,Defect,14
1423,K9,FIXME: Don't save the changes in the UI thread,Defect,14
1424,K9,FIXME: get Account object again?,Design,14
1425,K9,FIXME: improve exception message,Requirement,14
1426,K9,FIXME: Make sure connection was closed,Defect,14
1427,K9,FIXME: Make this only detect OpenPGP messages. Move support for S/MIME messages to separate module.,Design,14
1428,K9,for (MessagingListener l : getListeners())             {                 // TODO general failed             },Requirement,14
1429,K9,Hack to support layout changes,Requirement,14
1430,K9,"mobile isn't listed as an option contacts app, but it has a constant so we better support it",Requirement,14
1431,K9,"noinspection ResultOfMethodCallIgnored, TODO maybe throw UnavailableStorageException?",Defect,14
1432,K9,"noinspection UnusedAssignment, free memory early? (better break up the method!)",Design,14
1433,K9,"relates to the message being replied to, forwarded, or edited TODO split up?",Requirement,14
1434,K9,TODO - The current implementation doesn't allow a user in HTML mode to edit a draft that wasn't saved with K9mail.,Defect,14
1435,K9,TODO avoid using a getter from the view!,Requirement,14
1436,K9,TODO change architecture to actually work with generics,Requirement,14
1437,K9,"TODO currently unused, might be for caching at a later point",Requirement,14
1438,K9,TODO do we need to re-fetch this here?,Requirement,14
1439,K9,TODO escalate error to crypto status?,Defect,14
1440,K9,TODO fallback to internal storage if no provider,Requirement,14
1441,K9,TODO handle multiple available mail addresses for a contact?,Requirement,14
1442,K9,TODO handle this error in a better way!,Defect,14
1443,K9,"TODO if it's not by choice, we're going with our defaults. should we do something here if those differ?",Requirement,14
1444,K9,"TODO move ""show advanced"" into settings, or somewhere?",Design,14
1445,K9,TODO show openpgp settings,Requirement,14
1446,K9,TODO these should not really be here :\,Requirement,14
1447,K9,"TODO this affects other tests, try to get rid of it",Test,14
1448,K9,TODO use simple account object without mocks,Requirement,14
1449,K9,"TODO warning dialog if we override, especially from reply!",Requirement,14
1450,K9,"TODO we don't properly fold lines here. if we want to support parameters, we need to do that somehow",Requirement,14
1451,K9,TODO We should probably merging contacts with the same email address,Requirement,14
