Project,commenttext,label,commenttype
jruby-1.4.0,// SSS FIXME: I added this in.  Is this correct?,Design,14
jruby-1.4.0,"// upper-case package name // TODO: top-level upper-case package was supported in the previous (Ruby-based) // implementation, so leaving as is.  see note at #getProxyOrPackageUnderPackage // re: future approach below the top-level.",Design,14
jruby-1.4.0,// TODO: wire into new exception handling mechanism,Design,14
jruby-1.4.0,// TODO: This is also defined in the MetaClass too...Consolidate somewhere.,Design,14
jruby-1.4.0,// FIXME: ConstDecl could be two seperate classes (or done differently since constNode and name // never exist at the same time.,Design,14
jruby-1.4.0,"// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here, since we don't intend for people to monkey with // this type and it can't be marshalled. Confirm. JRUBY-415",Design,14
jruby-1.4.0,/* FIXME: finalizer should be dupped here */,Design,14
jruby-1.4.0,"// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here, since we don't intend for people to monkey with // this type and it can't be marshalled. Confirm. JRUBY-415",Design,14
jruby-1.4.0,"// TODO: number formatting here, MRI uses ""%-.10g"", 1.4 API is a must?",Design,14
jruby-1.4.0,// TODO: need to get this back into the method signature...now is too late...,Design,14
jruby-1.4.0,// super calls from proxies must use reflected method // FIXME: possible to make handles do the superclass call?,Design,14
jruby-1.4.0,"// optional args, so we have IRubyObject[] // TODO: confirm",Design,14
jruby-1.4.0,// TODO: better error handling,Design,14
jruby-1.4.0,// FIXME: not very efficient,Design,14
jruby-1.4.0,// SSS FIXME: Should this be Operand or CompoundString? // Can it happen that symbols are built out of other than compound strings?   // Or can it happen during optimizations that this becomes a generic operand?,Design,14
jruby-1.4.0,"// FIXME: We should really not be creating the dynamic scope for the root // of the AST before parsing.  This makes us end up needing to readjust // this dynamic scope coming out of parse (and for local static scopes it // will always happen because of $~ and $_). // FIXME: Because we end up adjusting this after-the-fact, we can't use // any of the specific-size scopes.",Design,14
jruby-1.4.0,// TODO: wire into new exception handling mechanism,Design,14
jruby-1.4.0,"// TODO: not sure that we should skip calling join() altogether. // Thread.join() has some implications for Java Memory Model, etc.",Design,14
jruby-1.4.0,// hack to get right style for input,Design,14
jruby-1.4.0,// If variables were added then we may need to grow the dynamic scope to match the static // one. // FIXME: Make this so we only need to check this for blockScope != null.  We cannot // currently since we create the DynamicScope for a LocalStaticScope before parse begins. // Refactoring should make this fixable.,Design,14
jruby-1.4.0,"// SSS FIXME: This method (at least in the context of multiple assignment) is a little weird. // It calls regular to_ary on the object.  But, if it encounters a method_missing, the value // is inserted into an 1-element array! // try ""a,b,c = 1"" first; then define Fixnum.to_ary method and try it again. // Ex: http://gist.github.com/163551",Design,14
jruby-1.4.0,// FIXME: potentially could just use ByteList here?,Design,14
jruby-1.4.0,"// FIXME: This is currently only here because of some problems with IOOutputStream writing to a ""bare"" runtime without a proper scope",Design,14
jruby-1.4.0,/* FIXME: Consider fixing node_assign itself rather than single case*/,Design,14
jruby-1.4.0,// This is perhaps innefficient timewise?  Optimal spacewise,Design,14
jruby-1.4.0,// end hack,Design,14
jruby-1.4.0,// ignore; job was cancelled // FIXME: Is this ok?,Design,14
jruby-1.4.0,// regular division with some default precision // TODO: proper algorithm to set the precision,Design,14
jruby-1.4.0,"// TODO: exec should replace the current process. // This could be possible with JNA. ",Design,14
jruby-1.4.0,// FIXME: after jump is not in here.  Will if ever be? //Label afterJmp = new Label();,Requirement,14
jruby-1.4.0,// TODO: missing additional logic for dealing with conflicting protected fields.,Requirement,14
jruby-1.4.0,// TODO: rescan code range ?,Requirement,14
jruby-1.4.0,//TODO deal with UNC names,Requirement,14
jruby-1.4.0,// TODO: rescan code range ?,Requirement,14
jruby-1.4.0,// TODO: pass this in?,Requirement,14
jruby-1.4.0,// FIXME: missing arity check,Requirement,14
jruby-1.4.0,"// TODO: warn ""tried to create Proc object without a block""",Requirement,14
jruby-1.4.0,// TODO: make threadsafe,Requirement,14
jruby-1.4.0,"// Sometimes the value can be retrieved at ""compile time"".  If we succeed, nothing like it!   // We might not .. for the following reasons: // 1. The constant is missing, // 2. The reference is a forward-reference, // 3. The constant's value is only known at run-time on first-access (but, this is runtime, isn't it??) // 4. Our compiler isn't able to right away infer that this is a constant. // // SSS FIXME: // 1. The operand can be a literal array, range, or hash -- hence Operand //    because Array, Range, and Hash derive from Operand and not Constant ... //    Is there a way to fix this impedance mismatch? // 2. It should be possible to handle the forward-reference case by creating a new //    ForwardReference operand and then inform the scope of the forward reference //    which the scope can fix up when the reference gets defined.  At code-gen time, //    if the reference is unresolved, when a value is retrieved for the forward-ref //    and we get a null, we can throw a ConstMissing exception!  Not sure! //",Design,14
jruby-1.4.0,"// FIXME: NOT_ALLOCATABLE_ALLOCATOR is probably not right here, since we might // eventually want JavaArray to be marshallable. JRUBY-414",Design,14
jruby-1.4.0,/* Workaround for JRUBY-2326 (MRI does not enter this production for some reason)*/,Design,14
jruby-1.4.0,"// if body is a rescue node, inspect its pieces separately to avoid it disabling all optz // TODO: this is gross.",Design,14
jruby-1.4.0,// TODO: This is probably BAD...,Design,14
jruby-1.4.0,"// FIXME: do we really want 'declared' methods?  includes private/protected, and does _not_ // include superclass methods",Design,14
jruby-1.4.0,"// FIXME: shouldn't need @__java_ovrd_methods, just query locally defined methods.",Design,14
jruby-1.4.0,// FIXME: Document difference between warn and warning (or rename one better),Documentation,14
jruby-1.4.0,"// Fixme: Only F_SETFL and F_GETFL is current supported // FIXME: Only NONBLOCK flag is supported // FIXME: F_SETFL and F_SETFD are treated as the same thing here.  For the case of dup(fd) we //   should actually have F_SETFL only affect one (it is unclear how well we do, but this TODO //   is here to at least document that we might need to do more work here.  Mostly SETFL is //   for mode changes which should persist across fork() boundaries.  Since JVM has no fork //   this is not a problem for us.",Documentation,14
jruby-1.4.0,// TODO: call config with scope but no frame,Requirement,14
jruby-1.4.0,"// TODO: Ruby truncates string to specific size here, but our bytelist should handle this already?",Requirement,14
jruby-1.4.0,// TODO: CLONE_SETUP here,Requirement,14
jruby-1.4.0,// TODO: must override in RubyModule to pick up constants,Requirement,14
jruby-1.4.0,// TODO: non-strict option,Requirement,14
jruby-1.4.0,"// TODO: adjust length so it won't fall in the middle  // of a multi-byte character. MRI's sprintf.c uses tables // in a modified version of regex.c, which assume some // particular  encoding for a given installation/application. // (See regex.c#re_mbcinit in ruby-1.8.5-p12)  // // This is only an issue if the user specifies a precision // that causes the string to be truncated. The same issue // would arise taking a substring of a ByteList-backed RubyString.",Requirement,14
jruby-1.4.0,// FIXME: \r logic needed,Requirement,14
jruby-1.4.0,// TODO: note lack of command.com support for Win 9x...,Requirement,14
jruby-1.4.0,// TODO: no need to calculate every time.,Requirement,14
jruby-1.4.0,"// FIXME: create AttrReaderMethod, AttrWriterMethod, for faster attr access",Requirement,14
jruby-1.4.0,// TODO: 3 times calculate the same value below,Requirement,14
jruby-1.4.0,// TODO: opt for 2 and 3 ?,Requirement,14
jruby-1.4.0,// FIXME: optimize for cases where we have no false branch,Requirement,14
jruby-1.4.0,// FIXME: don't use RubyIO for this,Requirement,14
jruby-1.4.0,"// TODO: port exact behavior from MRI, and move most locking logic into ChannelDescriptor // TODO: for all LOCK_NB cases, return false if they would block",Requirement,14
jruby-1.4.0,// TODO: do something here?,Requirement,14
jruby-1.4.0,"// TODO: pipe handler to be reopened with path and ""w"" mode",Requirement,14
jruby-1.4.0,// TODO: check the return value here,Requirement,14
jruby-1.4.0,// FIXME: When we get JNA3 we need to properly write this to errno.,Requirement,14
jruby-1.4.0,// TODO: other reserved names?,Requirement,14
jruby-1.4.0,"// TODO: better detection when path is absolute or not. // If the path isn't absolute, then prepend the current working // directory to the path.",Requirement,14
jruby-1.4.0,// TODO: deal with varargs,Requirement,14
jruby-1.4.0,// TODO: must override in RubyModule to pick up constants,Requirement,14
jruby-1.4.0,// TODO: Store BEGIN and END information into this node,Requirement,14
jruby-1.4.0,// TODO: ruby locks the string here,Requirement,14
jruby-1.4.0,// TODO: put these nil guards into tree (bigger than I want to do right now),Requirement,14
jruby-1.4.0,"// FIXME: Should we make this work with platform's locale, // or continue hardcoding US?",Requirement,14
jruby-1.4.0,// FIXME: Make bodyNode non-null in parser,Requirement,14
jruby-1.4.0,// FIXME: Pass block down?,Requirement,14
jruby-1.4.0,// TODO: add trace call?,Requirement,14
jruby-1.4.0,// TODO: call ruby method,Requirement,14
jruby-1.4.0,"// TODO: build arg list based on number of args, optionals, etc",Requirement,14
jruby-1.4.0,// TODO: check for ascii string,Requirement,14
jruby-1.4.0,// SSS FIXME: Traverse up the scope hierarchy to find the constant as long as the parent is a static scope,Requirement,14
jruby-1.4.0,/* xxx shouldn't check if valid option variable */,Requirement,14
jruby-1.4.0,// SSS FIXME: Should I be returning the operand constructed here?,Requirement,14
jruby-1.4.0,/* FIXME: arg_concat missing for opt_call_args*/,Requirement,14
jruby-1.4.0,"// TODO: Add IR instructions for checking method arity! // s.getVariableCompiler().checkMethodArity(required, opt, rest);",Requirement,14
